paper_id,primary_category,year,total_token_count,matched_token_count,coverage,mean_happiness
2603.26525,physics.soc-ph,2026,190,159,0.8368421052631579,5.336289308176104
2604.06224,physics.soc-ph,2026,252,213,0.8452380952380952,5.3678873239436715
2604.06223,physics.soc-ph,2026,216,168,0.7777777777777778,5.484880952380957
2603.26822,physics.soc-ph,2026,250,195,0.78,5.378974358974366
2603.25663,physics.soc-ph,2026,218,160,0.7339449541284404,5.427250000000003
2603.25563,quant-ph,2026,191,135,0.7068062827225131,5.40881481481482
2603.25542,physics.soc-ph,2026,105,92,0.8761904761904762,5.540652173913046
2603.25416,physics.soc-ph,2026,111,84,0.7567567567567568,5.4822619047619074
2603.253,physics.soc-ph,2026,167,125,0.7485029940119761,5.515360000000001
2603.25772,physics.soc-ph,2026,193,172,0.8911917098445595,5.429186046511628
2604.03287,physics.soc-ph,2026,114,94,0.8245614035087719,5.4404255319148955
2603.2576,physics.soc-ph,2026,252,181,0.7182539682539683,5.362320441988955
2603.24782,physics.soc-ph,2026,224,168,0.75,5.368988095238101
2603.24723,physics.soc-ph,2026,156,128,0.8205128205128205,5.581406250000003
2603.24676,cs.AI,2026,226,176,0.7787610619469026,5.430795454545457
2603.24529,physics.soc-ph,2026,142,112,0.7887323943661971,5.385357142857147
2603.24403,physics.soc-ph,2026,175,130,0.7428571428571429,5.3226923076923125
2603.24381,physics.soc-ph,2026,163,131,0.803680981595092,5.513587786259546
2603.24244,physics.soc-ph,2026,240,186,0.775,5.452365591397855
2603.2419,cond-mat.stat-mech,2026,174,138,0.7931034482758621,5.490217391304352
2603.23857,cs.AI,2026,194,155,0.7989690721649485,5.122774193548388
2604.03285,physics.soc-ph,2026,191,145,0.7591623036649214,5.5788275862069
2603.24622,physics.ed-ph,2026,241,198,0.8215767634854771,5.468838383838389
2603.23409,physics.soc-ph,2026,221,171,0.7737556561085973,5.485964912280706
2603.22967,physics.soc-ph,2026,207,173,0.8357487922705314,5.556936416184976
2604.01233,physics.soc-ph,2026,236,168,0.711864406779661,5.32511904761905
2603.26762,physics.soc-ph,2026,194,149,0.7680412371134021,5.374228187919464
2603.22237,cs.IT,2026,164,123,0.75,5.479756097560979
2603.22183,physics.soc-ph,2026,117,96,0.8205128205128205,5.430625000000005
2603.22151,physics.soc-ph,2026,217,172,0.7926267281105991,5.564883720930235
2603.2215,q-bio.PE,2026,185,150,0.8108108108108109,5.285466666666672
2603.22089,cond-mat.stat-mech,2026,111,78,0.7027027027027027,5.455512820512819
2603.21896,physics.soc-ph,2026,143,117,0.8181818181818182,5.393675213675217
2603.21895,physics.soc-ph,2026,148,123,0.831081081081081,5.467642276422769
2603.21552,physics.soc-ph,2026,157,115,0.732484076433121,5.456782608695655
2603.21507,physics.soc-ph,2026,231,182,0.7878787878787878,5.455219780219783
2603.2113,physics.soc-ph,2026,229,198,0.8646288209606987,5.499646464646465
2603.20593,physics.soc-ph,2026,154,110,0.7142857142857143,5.315909090909093
2603.20454,astro-ph.IM,2026,175,153,0.8742857142857143,5.506601307189546
2603.19845,physics.soc-ph,2026,218,175,0.8027522935779816,5.50228571428572
2603.19641,physics.soc-ph,2026,261,208,0.7969348659003831,5.527451923076929
2603.19537,physics.soc-ph,2026,209,166,0.7942583732057417,5.4810240963855446
2603.18701,eess.SY,2026,150,118,0.7866666666666666,5.519406779661019
2603.18594,physics.soc-ph,2026,273,231,0.8461538461538461,5.556623376623381
2603.18289,math.CO,2026,200,169,0.845,5.465798816568054
2603.1817,cond-mat.dis-nn,2026,238,185,0.7773109243697479,5.453567567567576
2603.18128,physics.soc-ph,2026,229,171,0.7467248908296943,5.508245614035094
2603.18127,physics.soc-ph,2026,208,169,0.8125,5.420000000000002
2603.26719,physics.soc-ph,2026,232,179,0.771551724137931,5.427597765363132
2603.17873,cond-mat.stat-mech,2026,159,128,0.8050314465408805,5.409843750000002
2603.26717,physics.geo-ph,2026,180,156,0.8666666666666667,5.258589743589748
2603.17741,physics.pop-ph,2026,207,173,0.8357487922705314,5.445375722543354
2603.17597,physics.soc-ph,2026,118,88,0.7457627118644068,5.4686363636363655
2603.17594,physics.soc-ph,2026,119,97,0.8151260504201681,5.451855670103093
2603.17584,physics.soc-ph,2026,222,178,0.8018018018018018,5.580842696629217
2603.17549,cs.LG,2026,188,127,0.675531914893617,5.317795275590554
2603.16688,physics.soc-ph,2026,163,112,0.6871165644171779,5.327053571428574
2603.16337,physics.soc-ph,2026,85,69,0.8117647058823529,5.431014492753624
2603.26701,physics.soc-ph,2026,155,118,0.7612903225806451,5.490169491525428
2603.16006,physics.soc-ph,2026,135,98,0.725925925925926,5.323061224489799
2603.15974,physics.soc-ph,2026,277,222,0.8014440433212996,5.2114414414414485
2603.15609,stat.AP,2026,161,135,0.8385093167701864,5.488814814814817
2603.15521,cs.NI,2026,227,163,0.7180616740088106,5.410184049079759
2603.15416,physics.soc-ph,2026,176,151,0.8579545454545454,5.402450331125832
2603.14711,physics.soc-ph,2026,243,198,0.8148148148148148,5.409141414141415
2603.14564,physics.soc-ph,2026,269,213,0.79182156133829,5.457323943661977
2603.13715,physics.soc-ph,2026,191,133,0.6963350785340314,5.4569172932330865
2603.13481,cond-mat.stat-mech,2026,195,182,0.9333333333333333,5.4673076923076955
2603.23543,physics.soc-ph,2026,299,269,0.8996655518394648,5.38780669144982
2603.12559,physics.soc-ph,2026,202,149,0.7376237623762376,5.555570469798658
2603.12558,physics.soc-ph,2026,213,169,0.7934272300469484,5.521952662721899
2603.12417,econ.GN,2026,225,165,0.7333333333333333,5.334909090909097
2603.12129,cs.AI,2026,217,175,0.8064516129032258,5.467257142857146
2603.12122,physics.soc-ph,2026,158,125,0.7911392405063291,5.3835200000000025
2603.12041,physics.soc-ph,2026,147,106,0.7210884353741497,5.400754716981133
2603.12002,nlin.AO,2026,144,108,0.75,5.485925925925926
2604.22716,q-bio.NC,2026,159,129,0.8113207547169812,5.463798449612407
2604.22275,q-bio.NC,2026,191,137,0.7172774869109948,5.304817518248177
2604.22137,q-bio.NC,2026,178,124,0.6966292134831461,5.5431451612903295
2604.22116,q-bio.NC,2026,246,161,0.6544715447154471,5.335217391304353
2604.21832,q-bio.NC,2026,205,161,0.7853658536585366,5.441677018633544
2604.2178,q-bio.NC,2026,275,216,0.7854545454545454,5.422407407407413
2604.20524,q-bio.NC,2026,160,124,0.775,5.441209677419359
2604.19662,q-bio.NC,2026,232,175,0.7543103448275862,5.3233714285714315
2604.18827,q-bio.NC,2026,205,146,0.7121951219512195,5.630068493150688
2604.1847,math.NA,2026,217,169,0.7788018433179723,5.376213017751481
2604.1796,q-bio.NC,2026,124,93,0.75,5.401182795698928
2604.18643,q-bio.NC,2026,261,194,0.7432950191570882,5.392783505154645
2604.17581,cs.LG,2026,263,188,0.714828897338403,5.559893617021282
2604.17291,q-bio.NC,2026,107,70,0.6542056074766355,5.365000000000001
2604.18637,q-bio.NC,2026,172,135,0.7848837209302325,5.543333333333336
2604.17151,q-bio.NC,2026,107,74,0.6915887850467289,5.506216216216218
2604.16875,cs.LG,2026,196,132,0.673469387755102,5.375227272727271
2604.1671,eess.SY,2026,188,136,0.723404255319149,5.418823529411769
2604.15747,q-bio.NC,2026,172,105,0.6104651162790697,5.430952380952387
2604.15245,q-bio.NC,2026,238,183,0.7689075630252101,5.5001092896174875
2604.14694,q-bio.NC,2026,154,103,0.6688311688311688,5.4701941747572835
2604.14096,q-bio.NC,2026,143,99,0.6923076923076923,5.410707070707073
2604.15374,q-bio.NC,2026,179,119,0.664804469273743,5.5342857142857165
2604.13719,cs.NE,2026,199,135,0.678391959798995,5.353259259259263
2604.13574,cs.CE,2026,212,147,0.6933962264150944,5.323809523809526
2604.13281,cs.NE,2026,234,192,0.8205128205128205,5.580260416666671
2604.12825,q-bio.NC,2026,224,181,0.8080357142857143,5.521878453038682
2604.12683,cs.CV,2026,188,125,0.6648936170212766,5.550720000000001
2604.15363,q-bio.NC,2026,241,175,0.7261410788381742,5.55834285714286
2604.11482,q-bio.NC,2026,252,214,0.8492063492063492,5.463037383177572
2604.11208,q-bio.NC,2026,227,184,0.8105726872246696,5.361739130434792
2604.11178,q-bio.NC,2026,204,136,0.6666666666666666,5.628161764705887
2604.10606,q-bio.NC,2026,293,235,0.8020477815699659,5.467617021276594
2604.10036,q-bio.NC,2026,162,105,0.6481481481481481,5.466476190476193
2604.09911,q-bio.NC,2026,226,172,0.7610619469026548,5.471569767441866
2604.19799,cs.HC,2026,162,120,0.7407407407407407,5.606916666666672
2604.09229,cs.NE,2026,263,176,0.6692015209125475,5.397727272727276
2604.08537,cs.LG,2026,233,168,0.721030042918455,5.512738095238101
2604.08312,math.DS,2026,184,119,0.6467391304347826,5.4984873949579836
2604.18599,stat.AP,2026,176,145,0.8238636363636364,5.390275862068971
2604.07745,cs.AI,2026,127,88,0.6929133858267716,5.290909090909093
2604.07602,cs.NE,2026,269,214,0.7955390334572491,5.483691588785052
2604.07038,cs.RO,2026,202,154,0.7623762376237624,5.399480519480522
2604.16463,q-bio.NC,2026,184,104,0.5652173913043478,5.559807692307696
2604.08604,q-bio.NC,2026,190,164,0.8631578947368421,5.508597560975612
2604.06395,cs.LG,2026,185,126,0.6810810810810811,5.415317460317464
2604.05215,cs.CV,2026,210,126,0.6,5.471507936507938
2604.16434,cs.AI,2026,255,182,0.7137254901960784,5.353846153846161
2604.05042,cs.LG,2026,170,122,0.7176470588235294,5.586065573770498
2604.0477,cs.NE,2026,178,125,0.702247191011236,5.343360000000004
2604.05004,physics.hist-ph,2026,152,107,0.7039473684210527,5.363084112149535
2604.04154,cond-mat.stat-mech,2026,269,203,0.7546468401486989,5.454088669950745
2604.04069,q-bio.NC,2026,255,177,0.6941176470588235,5.360960451977405
2604.04033,q-bio.NC,2026,184,132,0.717391304347826,5.320378787878792
2604.04025,q-bio.NC,2026,235,152,0.6468085106382979,5.52243421052632
2604.0348,q-bio.NC,2026,232,172,0.7413793103448276,5.658604651162791
2604.04958,q-bio.QM,2026,191,131,0.6858638743455497,5.63610687022901
2604.03021,q-bio.NC,2026,158,118,0.7468354430379747,5.342542372881357
2604.14202,q-bio.NC,2026,216,143,0.6620370370370371,5.319440559440562
2604.142,q-bio.NC,2026,291,229,0.7869415807560137,5.378951965065507
2604.08594,q-bio.NC,2026,216,168,0.7777777777777778,5.48744047619048
2604.02212,q-bio.NC,2026,188,143,0.7606382978723404,5.387902097902101
2604.02057,q-bio.NC,2026,189,124,0.656084656084656,5.548548387096776
2604.01475,q-bio.NC,2026,228,136,0.5964912280701754,5.394705882352944
2604.01295,q-bio.NC,2026,238,140,0.5882352941176471,5.440500000000001
2604.14193,cs.CV,2026,113,87,0.7699115044247787,5.5071264367816095
2604.00349,q-bio.NC,2026,189,121,0.6402116402116402,5.639834710743807
2603.30004,q-bio.NC,2026,183,128,0.6994535519125683,5.659140625000004
2603.29903,q-bio.NC,2026,218,129,0.591743119266055,5.5562015503876
2603.29843,q-bio.NC,2026,127,86,0.6771653543307087,5.4774418604651185
2604.08587,q-bio.NC,2026,216,137,0.6342592592592593,5.156058394160585
2603.29617,q-bio.NC,2026,230,165,0.717391304347826,5.534424242424247
2603.29597,q-bio.NC,2026,214,162,0.7570093457943925,5.427098765432102
2603.29176,q-bio.NC,2026,178,124,0.6966292134831461,5.396935483870973
2603.28764,cs.LG,2026,141,96,0.6808510638297872,5.34885416666667
2603.286,q-bio.NC,2026,219,166,0.7579908675799086,5.502771084337352
2603.27926,q-bio.NC,2026,211,151,0.7156398104265402,5.457880794701988
2603.27716,cs.NE,2026,113,83,0.7345132743362832,5.563373493975905
2603.27644,q-bio.NC,2026,243,188,0.7736625514403292,5.590425531914898
2603.27611,cs.AI,2026,240,191,0.7958333333333333,5.38664921465969
2603.27597,cs.AI,2026,108,78,0.7222222222222222,5.345256410256414
2603.2741,q-bio.NC,2026,229,178,0.777292576419214,5.621573033707868
2603.27347,q-bio.NC,2026,267,221,0.8277153558052435,5.428461538461545
2604.14178,cs.AI,2026,211,160,0.7582938388625592,5.518625000000002
2603.27188,cs.NE,2026,210,138,0.6571428571428571,5.405434782608698
2603.2663,physics.bio-ph,2026,181,150,0.8287292817679558,5.362466666666669
2603.26506,q-bio.NC,2026,202,138,0.6831683168316832,5.488043478260871
2603.26267,q-bio.NC,2026,137,99,0.7226277372262774,5.370303030303035
2604.06222,q-bio.NC,2026,184,154,0.8369565217391305,5.2100649350649375
2603.26007,q-bio.NC,2026,240,182,0.7583333333333333,5.324010989010989
2603.25991,eess.SY,2026,225,172,0.7644444444444445,5.451976744186051
2603.25713,q-bio.NC,2026,154,102,0.6623376623376623,5.350686274509806
2603.26811,cs.CV,2026,222,121,0.545045045045045,5.372644628099176
2603.25444,q-bio.NC,2026,169,146,0.863905325443787,5.3783561643835665
2603.2518,q-bio.NC,2026,260,188,0.7230769230769231,5.3661170212765965
2603.24356,q-bio.NC,2026,122,83,0.680327868852459,5.274939759036146
2603.24293,q-bio.NC,2026,265,215,0.8113207547169812,5.5295348837209355
2603.24176,eess.IV,2026,180,114,0.6333333333333333,5.757807017543861
2603.23358,q-bio.NC,2026,169,121,0.7159763313609467,5.450082644628102
2603.23233,q-bio.NC,2026,265,210,0.7924528301886793,5.414476190476193
2603.23082,q-bio.NC,2026,200,149,0.745,5.311677852348996
2603.22933,q-bio.NC,2026,197,150,0.7614213197969543,5.526600000000001
2603.22858,cs.LG,2026,230,152,0.6608695652173913,5.4611842105263175
2603.22705,q-bio.NC,2026,235,177,0.7531914893617021,5.382485875706218
2603.21542,q-bio.NC,2026,71,49,0.6901408450704225,5.33591836734694
2604.00036,q-bio.NC,2026,171,127,0.7426900584795322,5.427637795275589
2603.22357,q-bio.NC,2026,154,115,0.7467532467532467,5.484434782608699
2603.20988,cs.AI,2026,197,151,0.766497461928934,5.4591390728476865
2603.20756,q-bio.NC,2026,117,92,0.7863247863247863,5.43826086956522
2603.2068,q-bio.NC,2026,181,104,0.574585635359116,5.474711538461543
2603.20476,q-bio.NC,2026,213,166,0.7793427230046949,5.413915662650607
2603.19881,q-bio.NC,2026,264,225,0.8522727272727273,5.323066666666672
2603.19761,math.OC,2026,152,94,0.618421052631579,5.447553191489365
2603.19751,math.OC,2026,171,129,0.7543859649122807,5.372558139534887
2603.1969,q-bio.NC,2026,169,108,0.6390532544378699,5.368611111111114
2603.19425,q-bio.NC,2026,168,121,0.7202380952380952,5.2286776859504185
2603.19139,cs.LG,2026,158,109,0.689873417721519,5.542935779816519
2603.22311,q-bio.NC,2026,192,120,0.625,5.458833333333337
2603.18475,math.NA,2026,195,120,0.6153846153846154,5.347916666666668
2603.17947,cs.LG,2026,287,224,0.7804878048780488,5.409866071428576
2603.17676,q-bio.NC,2026,148,111,0.75,5.337657657657659
2603.17392,cs.MA,2026,206,145,0.7038834951456311,5.355310344827591
2603.17306,cs.CL,2026,184,140,0.7608695652173914,5.4762857142857175
2603.26707,cs.CL,2026,243,175,0.720164609053498,5.330685714285717
2603.16741,cs.LG,2026,265,198,0.7471698113207547,5.442272727272732
2603.16501,q-bio.NC,2026,253,173,0.6837944664031621,5.705838150289023
2603.16288,q-bio.NC,2026,239,182,0.7615062761506276,5.186978021978027
2603.16281,cs.LG,2026,197,134,0.6802030456852792,5.49537313432836
2603.16178,q-bio.NC,2026,241,172,0.7136929460580913,5.201627906976751
2603.1932,q-bio.NC,2026,172,123,0.7151162790697675,5.381544715447159
2603.22297,q-bio.NC,2026,125,74,0.592,5.476351351351354
2603.15339,q-bio.NC,2026,218,156,0.7155963302752294,5.48961538461539
2603.15208,q-bio.NC,2026,186,138,0.7419354838709677,5.688405797101455
2603.14597,q-bio.NC,2026,164,100,0.6097560975609756,5.371400000000003
2603.22296,q-bio.NC,2026,153,129,0.8431372549019608,5.399224806201555
2603.14161,cs.LG,2026,158,127,0.8037974683544303,5.51685039370079
2603.13994,cs.CV,2026,226,172,0.7610619469026548,5.626744186046516
2603.24603,q-bio.NC,2026,189,136,0.7195767195767195,5.477647058823532
2603.13478,cs.NE,2026,177,138,0.7796610169491526,5.427681159420292
2603.13126,q-bio.NC,2026,132,100,0.7575757575757576,5.588000000000003
2603.12878,q-bio.NC,2026,152,125,0.8223684210526315,5.203600000000003
2603.12662,q-bio.NC,2026,161,138,0.8571428571428571,5.506884057971016
2603.12628,q-bio.NC,2026,256,185,0.72265625,5.541567567567575
2603.12416,q-bio.NC,2026,231,183,0.7922077922077922,5.445956284153013
2603.11663,q-bio.NC,2026,221,167,0.755656108597285,5.624850299401202
2603.11435,q-bio.NC,2026,116,84,0.7241379310344828,5.670238095238097
2603.11347,q-bio.NC,2026,124,102,0.8225806451612904,5.657941176470588
2603.11248,q-bio.NC,2026,254,192,0.7559055118110236,5.415885416666669
2603.11032,q-bio.NC,2026,247,178,0.7206477732793523,5.556910112359552
2603.11,cs.LG,2026,236,160,0.6779661016949152,5.6090000000000035
2603.10956,q-bio.NC,2026,89,69,0.7752808988764045,5.4760869565217405
2603.10489,q-bio.NC,2026,242,171,0.7066115702479339,5.485204678362579
2603.09765,q-bio.NC,2026,162,124,0.7654320987654321,5.260403225806453
2603.09729,q-bio.NC,2026,232,187,0.8060344827586207,5.6118181818181885
2603.096,q-bio.NC,2026,219,169,0.771689497716895,5.540059171597639
2603.20246,cs.CL,2026,239,148,0.6192468619246861,5.440810810810812
2603.09402,q-bio.NC,2026,178,114,0.6404494382022472,5.331842105263159
2603.09384,cond-mat.dis-nn,2026,175,134,0.7657142857142857,5.432910447761198
2603.09089,stat.CO,2026,183,127,0.6939890710382514,5.4994488188976405
2603.08949,q-bio.NC,2026,117,85,0.7264957264957265,5.521647058823532
2603.08866,q-bio.NC,2026,242,196,0.8099173553719008,5.471428571428574
2603.08409,physics.bio-ph,2026,180,125,0.6944444444444444,5.48704
2603.07369,q-bio.NC,2026,124,93,0.75,5.5577419354838735
2603.07364,q-bio.QM,2026,236,183,0.7754237288135594,5.469453551912571
2603.07275,q-bio.NC,2026,167,118,0.7065868263473054,5.53483050847458
2603.07217,q-bio.NC,2026,235,140,0.5957446808510638,5.32771428571429
2603.12286,q-bio.NC,2026,236,160,0.6779661016949152,5.532312500000003
2603.06816,cs.CL,2026,228,157,0.6885964912280702,5.425159235668794
2603.06557,cs.LG,2026,218,149,0.6834862385321101,5.51906040268457
2603.18028,cs.CY,2026,219,152,0.6940639269406392,5.383355263157898
2603.05612,q-bio.NC,2026,220,169,0.7681818181818182,5.466568047337284
2603.05418,q-bio.NC,2026,202,158,0.7821782178217822,5.50683544303798
2603.04747,q-bio.NC,2026,162,126,0.7777777777777778,5.4051587301587345
2603.04688,q-bio.NC,2026,157,96,0.6114649681528662,5.30375
2603.04622,q-bio.NC,2026,236,155,0.6567796610169492,5.513612903225809
2603.04149,q-bio.NC,2026,263,178,0.6768060836501901,5.482415730337082
2603.0387,q-bio.NC,2026,128,84,0.65625,5.344166666666669
2603.03864,q-bio.NC,2026,148,113,0.7635135135135135,5.321592920353984
2603.03507,cs.LG,2026,254,202,0.7952755905511811,5.43574257425743
2603.03476,q-bio.NC,2026,250,168,0.672,5.5068452380952415
2603.16897,eess.SP,2026,198,155,0.7828282828282829,5.608193548387102
2603.03414,q-bio.NC,2026,164,130,0.7926829268292683,5.528923076923082
2603.03201,cs.NE,2026,179,130,0.7262569832402235,5.643000000000004
2603.0319,cs.AI,2026,162,110,0.6790123456790124,5.687
2603.03037,math.AT,2026,151,95,0.6291390728476821,5.499263157894737
2603.12279,q-bio.NC,2026,228,128,0.5614035087719298,5.481875000000003
2603.02491,cs.LG,2026,175,133,0.76,5.297368421052636
2603.02461,q-bio.NC,2026,197,153,0.7766497461928934,5.452091503267977
2603.01568,cs.LG,2026,196,140,0.7142857142857143,5.454928571428576
2603.01387,q-bio.NC,2026,249,176,0.7068273092369478,5.389602272727276
2603.01184,cs.LG,2026,194,168,0.865979381443299,5.619404761904766
2603.03362,q-bio.NC,2026,154,82,0.5324675324675324,5.536585365853659
2603.03358,q-bio.NC,2026,225,150,0.6666666666666666,5.366800000000005
2603.00213,q-bio.NC,2026,203,130,0.6403940886699507,5.3853076923076975
2603.03355,q-bio.NC,2026,170,100,0.5882352941176471,5.318600000000003
